,Average score,Additional score,Optimization score,At least one,Length of correlation,Lambda,N
5939,0.02,0.02,0.95,1,0.5,10,100
5940,0.0,0.0,1.0,0,0.5,100,1
5941,0.0,0.0,1.0,0,0.5,100,1
5942,0.0,0.0,1.0,0,0.5,100,1
5943,0.0,0.0,1.0,0,0.5,100,1
5944,0.0,0.0,0.0,0,0.5,100,1
5945,0.0,0.0,1.0,0,0.5,100,1
5946,0.0,0.0,1.0,0,0.5,100,1
5947,0.0,0.0,1.0,0,0.5,100,1
5948,0.0,0.0,0.0,0,0.5,100,1
5949,0.0,0.0,1.0,0,0.5,100,1
5950,0.0,0.0,0.9,0,0.5,100,10
5951,0.0,0.0,1.0,0,0.5,100,10
5952,0.0,0.0,0.9,0,0.5,100,10
5953,0.0,0.0,0.9,0,0.5,100,10
5954,0.0,0.0,0.9,0,0.5,100,10
5955,0.0,0.0,0.9,0,0.5,100,10
5956,0.0,0.0,0.9,0,0.5,100,10
5957,0.0,0.0,0.9,0,0.5,100,10
5958,0.1,0.1,1.0,1,0.5,100,10
5959,0.0,0.1,0.9,0,0.5,100,10
5960,0.02,0.02,0.94,1,0.5,100,100
5961,0.0,0.0,0.92,0,0.5,100,100
5962,0.02,0.03,0.89,1,0.5,100,100
5963,0.0,0.02,0.92,0,0.5,100,100
5964,0.02,0.02,0.92,1,0.5,100,100
5965,0.0,0.01,0.93,0,0.5,100,100
5966,0.01,0.01,0.97,1,0.5,100,100
5967,0.0,0.0,0.94,0,0.5,100,100
5968,0.01,0.02,0.92,1,0.5,100,100
5969,0.01,0.03,0.94,1,0.5,100,100
5970,0.0,0.0,1.0,0,0.5,1000,1
5971,0.0,0.0,1.0,0,0.5,1000,1
5972,0.0,0.0,1.0,0,0.5,1000,1
5973,0.0,0.0,1.0,0,0.5,1000,1
5974,0.0,0.0,1.0,0,0.5,1000,1
5975,0.0,0.0,1.0,0,0.5,1000,1
5976,0.0,0.0,1.0,0,0.5,1000,1
5977,0.0,0.0,1.0,0,0.5,1000,1
5978,0.0,0.0,1.0,0,0.5,1000,1
5979,0.0,0.0,1.0,0,0.5,1000,1
5980,0.0,0.0,0.7,0,0.5,1000,10
5981,0.0,0.0,1.0,0,0.5,1000,10
5982,0.1,0.1,1.0,1,0.5,1000,10
5983,0.0,0.0,1.0,0,0.5,1000,10
5984,0.0,0.0,0.8,0,0.5,1000,10
5985,0.0,0.0,0.9,0,0.5,1000,10
5986,0.0,0.0,1.0,0,0.5,1000,10
5987,0.0,0.0,0.8,0,0.5,1000,10
5988,0.0,0.0,0.9,0,0.5,1000,10
5989,0.0,0.0,1.0,0,0.5,1000,10
5990,0.02,0.03,0.92,1,0.5,1000,100
5991,0.0,0.0,0.9,0,0.5,1000,100
5992,0.04,0.04,0.96,1,0.5,1000,100
5993,0.02,0.03,0.95,1,0.5,1000,100
5994,0.02,0.03,0.9,1,0.5,1000,100
5995,0.02,0.02,0.94,1,0.5,1000,100
5996,0.04,0.04,0.94,1,0.5,1000,100
5997,0.04,0.04,0.95,1,0.5,1000,100
5998,0.02,0.02,0.95,1,0.5,1000,100
5999,0.01,0.01,0.95,1,0.5,1000,100
6000,0.0,0.0,1.0,0,0.5,0,1
6001,0.0,0.0,1.0,0,0.5,0,1
6002,0.0,0.0,1.0,0,0.5,0,1
6003,0.0,0.0,1.0,0,0.5,0,1
6004,0.0,0.0,1.0,0,0.5,0,1
6005,0.0,0.0,1.0,0,0.5,0,1
6006,0.0,0.0,1.0,0,0.5,0,1
6007,0.0,0.0,1.0,0,0.5,0,1
6008,0.0,0.0,1.0,0,0.5,0,1
6009,0.0,0.0,1.0,0,0.5,0,1
6010,0.0,0.0,1.0,0,0.5,0,10
6011,0.0,0.0,1.0,0,0.5,0,10
6012,0.0,0.0,1.0,0,0.5,0,10
6013,0.0,0.0,1.0,0,0.5,0,10
6014,0.0,0.0,1.0,0,0.5,0,10
6015,0.0,0.0,1.0,0,0.5,0,10
6016,0.0,0.0,1.0,0,0.5,0,10
6017,0.0,0.0,1.0,0,0.5,0,10
6018,0.0,0.0,1.0,0,0.5,0,10
6019,0.0,0.0,1.0,0,0.5,0,10
6020,0.0,0.0,1.0,0,0.5,0,100
6021,0.01,0.01,1.0,1,0.5,0,100
6022,0.0,0.0,0.99,0,0.5,0,100
6023,0.0,0.0,1.0,0,0.5,0,100
6024,0.01,0.01,1.0,1,0.5,0,100
6025,0.0,0.0,1.0,0,0.5,0,100
6026,0.0,0.01,0.98,0,0.5,0,100
6027,0.01,0.01,1.0,1,0.5,0,100
6028,0.0,0.0,1.0,0,0.5,0,100
6029,0.0,0.0,1.0,0,0.5,0,100
6030,0.0,0.0,1.0,0,0.5,1,1
6031,0.0,0.0,1.0,0,0.5,1,1
6032,0.0,0.0,1.0,0,0.5,1,1
6033,0.0,0.0,1.0,0,0.5,1,1
6034,0.0,0.0,1.0,0,0.5,1,1
6035,0.0,0.0,1.0,0,0.5,1,1
6036,0.0,0.0,1.0,0,0.5,1,1
6037,0.0,0.0,1.0,0,0.5,1,1
6038,0.0,0.0,1.0,0,0.5,1,1
6039,0.0,0.0,1.0,0,0.5,1,1
6040,0.0,0.0,1.0,0,0.5,1,10
6041,0.0,0.0,1.0,0,0.5,1,10
6042,0.0,0.0,1.0,0,0.5,1,10
6043,0.0,0.0,1.0,0,0.5,1,10
6044,0.0,0.0,0.9,0,0.5,1,10
6045,0.0,0.0,1.0,0,0.5,1,10
6046,0.0,0.0,1.0,0,0.5,1,10
6047,0.1,0.1,1.0,1,0.5,1,10
6048,0.0,0.0,1.0,0,0.5,1,10
6049,0.0,0.0,1.0,0,0.5,1,10
6050,0.0,0.0,1.0,0,0.5,1,100
6051,0.01,0.01,1.0,1,0.5,1,100
6052,0.01,0.01,0.99,1,0.5,1,100
6053,0.01,0.01,1.0,1,0.5,1,100
6054,0.02,0.02,1.0,1,0.5,1,100
6055,0.0,0.0,0.99,0,0.5,1,100
6056,0.01,0.01,1.0,1,0.5,1,100
6057,0.0,0.0,0.99,0,0.5,1,100
6058,0.0,0.0,1.0,0,0.5,1,100
6059,0.01,0.01,1.0,1,0.5,1,100
6060,0.0,0.0,1.0,0,0.5,10,1
6061,0.0,0.0,1.0,0,0.5,10,1
6062,0.0,0.0,1.0,0,0.5,10,1
6063,0.0,0.0,1.0,0,0.5,10,1
6064,1.0,1.0,1.0,1,0.5,10,1
6065,0.0,0.0,1.0,0,0.5,10,1
6066,0.0,0.0,1.0,0,0.5,10,1
6067,0.0,0.0,1.0,0,0.5,10,1
6068,0.0,0.0,1.0,0,0.5,10,1
6069,1.0,1.0,1.0,1,0.5,10,1
6070,0.0,0.0,1.0,0,0.5,10,10
6071,0.0,0.0,1.0,0,0.5,10,10
6072,0.0,0.0,1.0,0,0.5,10,10
6073,0.0,0.0,1.0,0,0.5,10,10
6074,0.0,0.0,0.8,0,0.5,10,10
6075,0.1,0.1,1.0,1,0.5,10,10
6076,0.0,0.0,0.9,0,0.5,10,10
6077,0.1,0.1,1.0,1,0.5,10,10
6078,0.0,0.0,0.9,0,0.5,10,10
6079,0.0,0.0,1.0,0,0.5,10,10
6080,0.0,0.0,0.99,0,0.5,10,100
6081,0.01,0.01,0.96,1,0.5,10,100
6082,0.03,0.03,0.93,1,0.5,10,100
6083,0.02,0.02,0.94,1,0.5,10,100
6084,0.01,0.01,0.96,1,0.5,10,100
6085,0.03,0.03,0.96,1,0.5,10,100
6086,0.02,0.02,0.95,1,0.5,10,100
6087,0.01,0.01,0.96,1,0.5,10,100
6088,0.02,0.02,0.96,1,0.5,10,100
6089,0.06,0.06,0.97,1,0.5,10,100
6090,1.0,1.0,1.0,1,0.5,100,1
6091,0.0,0.0,1.0,0,0.5,100,1
6092,0.0,0.0,1.0,0,0.5,100,1
6093,0.0,0.0,1.0,0,0.5,100,1
6094,0.0,0.0,1.0,0,0.5,100,1
6095,0.0,0.0,1.0,0,0.5,100,1
6096,0.0,0.0,1.0,0,0.5,100,1
6097,0.0,0.0,1.0,0,0.5,100,1
6098,0.0,0.0,1.0,0,0.5,100,1
6099,0.0,0.0,1.0,0,0.5,100,1
6100,0.0,0.0,0.9,0,0.5,100,10
6101,0.0,0.0,1.0,0,0.5,100,10
6102,0.0,0.0,1.0,0,0.5,100,10
6103,0.0,0.0,0.9,0,0.5,100,10
6104,0.0,0.1,0.8,0,0.5,100,10
6105,0.2,0.2,0.9,1,0.5,100,10
6106,0.0,0.0,0.9,0,0.5,100,10
6107,0.1,0.1,0.9,1,0.5,100,10
6108,0.0,0.0,0.8,0,0.5,100,10
6109,0.0,0.0,1.0,0,0.5,100,10
6110,0.04,0.04,0.92,1,0.5,100,100
6111,0.04,0.04,0.93,1,0.5,100,100
6112,0.04,0.04,0.94,1,0.5,100,100
6113,0.07,0.07,0.92,1,0.5,100,100
6114,0.03,0.03,0.94,1,0.5,100,100
6115,0.01,0.02,0.88,1,0.5,100,100
6116,0.02,0.03,0.9,1,0.5,100,100
6117,0.0,0.0,0.95,0,0.5,100,100
6118,0.03,0.04,0.89,1,0.5,100,100
6119,0.05,0.05,0.93,1,0.5,100,100
6120,0.0,0.0,1.0,0,0.5,1000,1
6121,0.0,0.0,1.0,0,0.5,1000,1
6122,0.0,0.0,1.0,0,0.5,1000,1
6123,0.0,0.0,1.0,0,0.5,1000,1
6124,0.0,0.0,1.0,0,0.5,1000,1
6125,0.0,0.0,1.0,0,0.5,1000,1
6126,0.0,0.0,1.0,0,0.5,1000,1
6127,0.0,0.0,1.0,0,0.5,1000,1
6128,0.0,0.0,0.0,0,0.5,1000,1
6129,0.0,0.0,1.0,0,0.5,1000,1
6130,0.0,0.0,0.8,0,0.5,1000,10
6131,0.1,0.1,1.0,1,0.5,1000,10
6132,0.0,0.0,1.0,0,0.5,1000,10
6133,0.1,0.1,1.0,1,0.5,1000,10
6134,0.1,0.1,0.8,1,0.5,1000,10
6135,0.0,0.0,0.9,0,0.5,1000,10
6136,0.1,0.1,0.9,1,0.5,1000,10
6137,0.1,0.1,1.0,1,0.5,1000,10
6138,0.0,0.0,1.0,0,0.5,1000,10
6139,0.0,0.0,1.0,0,0.5,1000,10
6140,0.03,0.03,0.94,1,0.5,1000,100
6141,0.02,0.02,0.95,1,0.5,1000,100
6142,0.0,0.0,0.94,0,0.5,1000,100
6143,0.02,0.02,0.95,1,0.5,1000,100
6144,0.0,0.0,0.97,0,0.5,1000,100
6145,0.02,0.03,0.94,1,0.5,1000,100
6146,0.04,0.04,0.95,1,0.5,1000,100
6147,0.02,0.02,0.99,1,0.5,1000,100
6148,0.08,0.09,0.94,1,0.5,1000,100
6149,0.02,0.02,0.97,1,0.5,1000,100
6150,0.0,0.0,1.0,0,0.5,0,1
6151,0.0,0.0,1.0,0,0.5,0,1
6152,0.0,0.0,1.0,0,0.5,0,1
6153,0.0,0.0,1.0,0,0.5,0,1
6154,0.0,0.0,1.0,0,0.5,0,1
6155,0.0,0.0,1.0,0,0.5,0,1
6156,0.0,0.0,1.0,0,0.5,0,1
6157,1.0,1.0,1.0,1,0.5,0,1
6158,0.0,0.0,1.0,0,0.5,0,1
6159,0.0,0.0,1.0,0,0.5,0,1
6160,0.1,0.1,1.0,1,0.5,0,10
6161,0.0,0.0,1.0,0,0.5,0,10
6162,0.0,0.0,1.0,0,0.5,0,10
6163,0.3,0.3,1.0,1,0.5,0,10
6164,0.1,0.1,1.0,1,0.5,0,10
6165,0.2,0.2,1.0,1,0.5,0,10
6166,0.1,0.1,1.0,1,0.5,0,10
6167,0.0,0.0,1.0,0,0.5,0,10
6168,0.0,0.0,1.0,0,0.5,0,10
6169,0.1,0.1,1.0,1,0.5,0,10
6170,0.16,0.16,1.0,1,0.5,0,100
6171,0.06,0.06,1.0,1,0.5,0,100
6172,0.13,0.13,0.99,1,0.5,0,100
6173,0.08,0.08,1.0,1,0.5,0,100
6174,0.15,0.15,1.0,1,0.5,0,100
6175,0.11,0.11,1.0,1,0.5,0,100
6176,0.09,0.09,0.99,1,0.5,0,100
6177,0.11,0.11,1.0,1,0.5,0,100
6178,0.08,0.08,1.0,1,0.5,0,100
6179,0.13,0.13,1.0,1,0.5,0,100
6180,0.0,0.0,1.0,0,0.5,1,1
6181,0.0,0.0,1.0,0,0.5,1,1
6182,0.0,0.0,1.0,0,0.5,1,1
6183,0.0,0.0,1.0,0,0.5,1,1
6184,0.0,0.0,1.0,0,0.5,1,1
6185,0.0,0.0,1.0,0,0.5,1,1
6186,0.0,0.0,1.0,0,0.5,1,1
6187,0.0,0.0,1.0,0,0.5,1,1
6188,0.0,0.0,1.0,0,0.5,1,1
6189,0.0,0.0,1.0,0,0.5,1,1
6190,0.1,0.1,1.0,1,0.5,1,10
6191,0.0,0.0,1.0,0,0.5,1,10
6192,0.1,0.1,1.0,1,0.5,1,10
6193,0.1,0.1,1.0,1,0.5,1,10
6194,0.0,0.0,1.0,0,0.5,1,10
6195,0.3,0.3,1.0,1,0.5,1,10
6196,0.2,0.2,1.0,1,0.5,1,10
6197,0.0,0.0,1.0,0,0.5,1,10
6198,0.1,0.1,0.9,1,0.5,1,10
6199,0.1,0.1,1.0,1,0.5,1,10
6200,0.08,0.08,1.0,1,0.5,1,100
6201,0.12,0.12,1.0,1,0.5,1,100
6202,0.13,0.14,0.99,1,0.5,1,100
6203,0.09,0.09,0.99,1,0.5,1,100
6204,0.09,0.09,0.99,1,0.5,1,100
6205,0.11,0.12,0.97,1,0.5,1,100
6206,0.1,0.1,0.98,1,0.5,1,100
6207,0.06,0.06,1.0,1,0.5,1,100
6208,0.12,0.12,0.99,1,0.5,1,100
6209,0.06,0.07,0.99,1,0.5,1,100
6210,0.0,0.0,1.0,0,0.5,10,1
6211,0.0,0.0,1.0,0,0.5,10,1
6212,0.0,0.0,1.0,0,0.5,10,1
6213,0.0,0.0,1.0,0,0.5,10,1
6214,0.0,0.0,1.0,0,0.5,10,1
6215,0.0,0.0,1.0,0,0.5,10,1
6216,1.0,1.0,1.0,1,0.5,10,1
6217,0.0,0.0,1.0,0,0.5,10,1
6218,0.0,0.0,1.0,0,0.5,10,1
6219,0.0,0.0,1.0,0,0.5,10,1
6220,0.3,0.3,1.0,1,0.5,10,10
6221,0.0,0.0,1.0,0,0.5,10,10
6222,0.1,0.1,1.0,1,0.5,10,10
6223,0.2,0.2,0.9,1,0.5,10,10
6224,0.1,0.1,0.9,1,0.5,10,10
6225,0.0,0.0,1.0,0,0.5,10,10
6226,0.2,0.2,0.9,1,0.5,10,10
6227,0.1,0.1,1.0,1,0.5,10,10
6228,0.0,0.0,0.9,0,0.5,10,10
6229,0.1,0.1,1.0,1,0.5,10,10
6230,0.15,0.17,0.94,1,0.5,10,100
6231,0.22,0.22,0.99,1,0.5,10,100
6232,0.16,0.16,0.97,1,0.5,10,100
6233,0.18,0.18,0.96,1,0.5,10,100
6234,0.17,0.17,0.98,1,0.5,10,100
6235,0.13,0.13,0.94,1,0.5,10,100
6236,0.23,0.23,0.98,1,0.5,10,100
6237,0.15,0.15,0.95,1,0.5,10,100
6238,0.13,0.13,0.92,1,0.5,10,100
6239,0.17,0.17,0.96,1,0.5,10,100
6240,0.0,0.0,1.0,0,0.5,100,1
6241,0.0,0.0,1.0,0,0.5,100,1
6242,1.0,1.0,1.0,1,0.5,100,1
6243,1.0,1.0,1.0,1,0.5,100,1
6244,0.0,1.0,0.0,0,0.5,100,1
6245,0.0,0.0,1.0,0,0.5,100,1
6246,0.0,0.0,1.0,0,0.5,100,1
6247,0.0,0.0,1.0,0,0.5,100,1
6248,0.0,0.0,1.0,0,0.5,100,1
6249,0.0,0.0,1.0,0,0.5,100,1
6250,0.0,0.0,0.8,0,0.5,100,10
6251,0.2,0.2,0.8,1,0.5,100,10
6252,0.0,0.0,1.0,0,0.5,100,10
6253,0.1,0.1,1.0,1,0.5,100,10
6254,0.1,0.3,0.6,1,0.5,100,10
6255,0.2,0.2,0.9,1,0.5,100,10
6256,0.0,0.0,1.0,0,0.5,100,10
6257,0.0,0.0,0.9,0,0.5,100,10
6258,0.1,0.2,0.9,1,0.5,100,10
6259,0.0,0.0,1.0,0,0.5,100,10
6260,0.09,0.11,0.92,1,0.5,100,100
6261,0.11,0.12,0.89,1,0.5,100,100
6262,0.06,0.06,0.94,1,0.5,100,100
6263,0.09,0.1,0.94,1,0.5,100,100
6264,0.07,0.08,0.93,1,0.5,100,100
6265,0.09,0.1,0.9,1,0.5,100,100
6266,0.12,0.12,0.93,1,0.5,100,100
6267,0.1,0.11,0.96,1,0.5,100,100
6268,0.09,0.11,0.91,1,0.5,100,100
6269,0.14,0.15,0.94,1,0.5,100,100
6270,0.0,0.0,1.0,0,0.5,1000,1
6271,0.0,0.0,1.0,0,0.5,1000,1
6272,0.0,0.0,1.0,0,0.5,1000,1
6273,0.0,0.0,1.0,0,0.5,1000,1
6274,0.0,0.0,1.0,0,0.5,1000,1
6275,0.0,0.0,1.0,0,0.5,1000,1
6276,1.0,1.0,1.0,1,0.5,1000,1
6277,0.0,0.0,1.0,0,0.5,1000,1
6278,0.0,0.0,1.0,0,0.5,1000,1
6279,0.0,0.0,1.0,0,0.5,1000,1
6280,0.0,0.0,0.9,0,0.5,1000,10
6281,0.1,0.1,0.9,1,0.5,1000,10
6282,0.1,0.1,1.0,1,0.5,1000,10
6283,0.2,0.2,1.0,1,0.5,1000,10
6284,0.0,0.0,0.6,0,0.5,1000,10
6285,0.1,0.1,0.9,1,0.5,1000,10
6286,0.5,0.5,1.0,1,0.5,1000,10
6287,0.2,0.2,0.8,1,0.5,1000,10
6288,0.1,0.1,1.0,1,0.5,1000,10
6289,0.2,0.2,1.0,1,0.5,1000,10
6290,0.13,0.14,0.9,1,0.5,1000,100
6291,0.08,0.08,0.93,1,0.5,1000,100
6292,0.19,0.19,0.95,1,0.5,1000,100
6293,0.2,0.2,0.96,1,0.5,1000,100
6294,0.16,0.17,0.93,1,0.5,1000,100
6295,0.07,0.08,0.9,1,0.5,1000,100
6296,0.12,0.12,0.94,1,0.5,1000,100
6297,0.16,0.17,0.93,1,0.5,1000,100
6298,0.18,0.18,0.96,1,0.5,1000,100
6299,0.16,0.16,0.95,1,0.5,1000,100
6300,0.0,0.0,1.0,0,0.5,0,1
6301,0.0,0.0,1.0,0,0.5,0,1
6302,0.0,0.0,1.0,0,0.5,0,1
6303,0.0,0.0,1.0,0,0.5,0,1
6304,0.0,0.0,1.0,0,0.5,0,1
6305,0.0,0.0,1.0,0,0.5,0,1
6306,1.0,1.0,1.0,1,0.5,0,1
6307,1.0,1.0,1.0,1,0.5,0,1
6308,0.0,0.0,1.0,0,0.5,0,1
6309,0.0,0.0,1.0,0,0.5,0,1
6310,0.3,0.3,1.0,1,0.5,0,10
6311,0.1,0.1,1.0,1,0.5,0,10
6312,0.2,0.2,1.0,1,0.5,0,10
6313,0.5,0.5,1.0,1,0.5,0,10
6314,0.5,0.5,1.0,1,0.5,0,10
6315,0.5,0.5,1.0,1,0.5,0,10
6316,0.0,0.0,1.0,0,0.5,0,10
6317,0.2,0.2,1.0,1,0.5,0,10
6318,0.2,0.2,1.0,1,0.5,0,10
6319,0.2,0.2,1.0,1,0.5,0,10
6320,0.17,0.17,1.0,1,0.5,0,100
6321,0.18,0.18,1.0,1,0.5,0,100
6322,0.2,0.2,1.0,1,0.5,0,100
6323,0.17,0.17,1.0,1,0.5,0,100
6324,0.18,0.18,1.0,1,0.5,0,100
6325,0.14,0.14,1.0,1,0.5,0,100
6326,0.18,0.18,0.98,1,0.5,0,100
6327,0.25,0.25,1.0,1,0.5,0,100
6328,0.3,0.3,1.0,1,0.5,0,100
6329,0.28,0.28,1.0,1,0.5,0,100
6330,0.0,0.0,1.0,0,0.5,1,1
6331,0.0,0.0,1.0,0,0.5,1,1
6332,0.0,0.0,1.0,0,0.5,1,1
6333,0.0,0.0,1.0,0,0.5,1,1
6334,1.0,1.0,1.0,1,0.5,1,1
6335,0.0,0.0,1.0,0,0.5,1,1
6336,0.0,0.0,1.0,0,0.5,1,1
6337,0.0,0.0,1.0,0,0.5,1,1
6338,0.0,0.0,1.0,0,0.5,1,1
6339,0.0,0.0,1.0,0,0.5,1,1
6340,0.2,0.2,1.0,1,0.5,1,10
6341,0.1,0.1,1.0,1,0.5,1,10
6342,0.2,0.2,1.0,1,0.5,1,10
6343,0.2,0.2,1.0,1,0.5,1,10
6344,0.1,0.1,0.9,1,0.5,1,10
6345,0.1,0.1,1.0,1,0.5,1,10
6346,0.3,0.3,1.0,1,0.5,1,10
6347,0.0,0.0,1.0,0,0.5,1,10
6348,0.2,0.2,1.0,1,0.5,1,10
6349,0.3,0.3,1.0,1,0.5,1,10
6350,0.21,0.21,0.99,1,0.5,1,100
6351,0.14,0.14,0.99,1,0.5,1,100
6352,0.14,0.14,0.99,1,0.5,1,100
6353,0.22,0.22,1.0,1,0.5,1,100
6354,0.15,0.15,1.0,1,0.5,1,100
6355,0.15,0.16,0.99,1,0.5,1,100
6356,0.12,0.12,0.98,1,0.5,1,100
6357,0.15,0.16,0.99,1,0.5,1,100
6358,0.13,0.13,1.0,1,0.5,1,100
6359,0.2,0.2,0.99,1,0.5,1,100
6360,0.0,0.0,1.0,0,0.5,10,1
6361,0.0,0.0,1.0,0,0.5,10,1
6362,1.0,1.0,1.0,1,0.5,10,1
6363,0.0,0.0,1.0,0,0.5,10,1
6364,1.0,1.0,1.0,1,0.5,10,1
6365,0.0,0.0,1.0,0,0.5,10,1
6366,0.0,0.0,1.0,0,0.5,10,1
6367,0.0,0.0,1.0,0,0.5,10,1
6368,0.0,0.0,1.0,0,0.5,10,1
6369,0.0,0.0,1.0,0,0.5,10,1
6370,0.2,0.2,1.0,1,0.5,10,10
6371,0.2,0.2,1.0,1,0.5,10,10
6372,0.6,0.6,1.0,1,0.5,10,10
6373,0.0,0.0,1.0,0,0.5,10,10
6374,0.1,0.1,0.9,1,0.5,10,10
6375,0.4,0.4,1.0,1,0.5,10,10
6376,0.5,0.5,1.0,1,0.5,10,10
6377,0.2,0.2,1.0,1,0.5,10,10
6378,0.3,0.3,1.0,1,0.5,10,10
6379,0.3,0.3,1.0,1,0.5,10,10
6380,0.12,0.12,0.97,1,0.5,10,100
6381,0.13,0.15,0.97,1,0.5,10,100
6382,0.17,0.18,0.97,1,0.5,10,100
6383,0.17,0.17,0.99,1,0.5,10,100
6384,0.18,0.18,0.99,1,0.5,10,100
6385,0.2,0.21,0.94,1,0.5,10,100
6386,0.18,0.18,0.95,1,0.5,10,100
6387,0.2,0.21,0.99,1,0.5,10,100
6388,0.16,0.17,0.96,1,0.5,10,100
6389,0.17,0.17,0.95,1,0.5,10,100
6390,1.0,1.0,1.0,1,0.5,100,1
6391,1.0,1.0,1.0,1,0.5,100,1
6392,0.0,0.0,1.0,0,0.5,100,1
6393,1.0,1.0,1.0,1,0.5,100,1
6394,0.0,0.0,0.0,0,0.5,100,1
6395,0.0,0.0,1.0,0,0.5,100,1
6396,1.0,1.0,1.0,1,0.5,100,1
6397,1.0,1.0,1.0,1,0.5,100,1
6398,0.0,0.0,1.0,0,0.5,100,1
6399,0.0,0.0,1.0,0,0.5,100,1
6400,0.3,0.3,0.7,1,0.5,100,10
6401,0.1,0.1,1.0,1,0.5,100,10
6402,0.0,0.0,1.0,0,0.5,100,10
6403,0.0,0.0,0.8,0,0.5,100,10
6404,0.0,0.0,0.9,0,0.5,100,10
6405,0.1,0.2,0.8,1,0.5,100,10
6406,0.0,0.1,0.8,0,0.5,100,10
6407,0.1,0.1,0.9,1,0.5,100,10
6408,0.1,0.2,0.8,1,0.5,100,10
6409,0.1,0.1,1.0,1,0.5,100,10
6410,0.22,0.23,0.94,1,0.5,100,100
6411,0.2,0.21,0.94,1,0.5,100,100
6412,0.17,0.18,0.95,1,0.5,100,100
6413,0.21,0.21,0.97,1,0.5,100,100
6414,0.18,0.2,0.88,1,0.5,100,100
6415,0.12,0.12,0.91,1,0.5,100,100
6416,0.15,0.18,0.9,1,0.5,100,100
6417,0.17,0.17,0.93,1,0.5,100,100
6418,0.15,0.15,0.94,1,0.5,100,100
6419,0.12,0.14,0.91,1,0.5,100,100
6420,0.0,0.0,1.0,0,0.5,1000,1
6421,1.0,1.0,1.0,1,0.5,1000,1
6422,0.0,0.0,1.0,0,0.5,1000,1
6423,0.0,0.0,1.0,0,0.5,1000,1
6424,0.0,1.0,0.0,0,0.5,1000,1
6425,0.0,0.0,1.0,0,0.5,1000,1
6426,0.0,0.0,1.0,0,0.5,1000,1
6427,0.0,0.0,1.0,0,0.5,1000,1
6428,0.0,0.0,1.0,0,0.5,1000,1
6429,0.0,0.0,1.0,0,0.5,1000,1
6430,0.4,0.4,1.0,1,0.5,1000,10
6431,0.1,0.1,1.0,1,0.5,1000,10
6432,0.1,0.1,0.9,1,0.5,1000,10
6433,0.1,0.1,1.0,1,0.5,1000,10
6434,0.2,0.2,0.7,1,0.5,1000,10
6435,0.3,0.3,1.0,1,0.5,1000,10
6436,0.0,0.0,1.0,0,0.5,1000,10
6437,0.3,0.3,1.0,1,0.5,1000,10
6438,0.2,0.2,1.0,1,0.5,1000,10
6439,0.2,0.2,1.0,1,0.5,1000,10
6440,0.21,0.23,0.91,1,0.5,1000,100
6441,0.25,0.25,0.99,1,0.5,1000,100
6442,0.23,0.25,0.96,1,0.5,1000,100
6443,0.15,0.16,0.93,1,0.5,1000,100
6444,0.19,0.2,0.94,1,0.5,1000,100
6445,0.18,0.21,0.93,1,0.5,1000,100
6446,0.22,0.22,0.95,1,0.5,1000,100
6447,0.19,0.21,0.92,1,0.5,1000,100
6448,0.21,0.25,0.93,1,0.5,1000,100
6449,0.22,0.22,0.95,1,0.5,1000,100
6450,0.0,0.0,1.0,0,0.5,0,1
6451,0.0,0.0,1.0,0,0.5,0,1
6452,0.0,0.0,1.0,0,0.5,0,1
6453,0.0,0.0,1.0,0,0.5,0,1
6454,0.0,0.0,1.0,0,0.5,0,1
6455,0.0,0.0,1.0,0,0.5,0,1
6456,0.0,0.0,1.0,0,0.5,0,1
6457,0.0,0.0,1.0,0,0.5,0,1
6458,0.0,0.0,1.0,0,0.5,0,1
6459,0.0,0.0,1.0,0,0.5,0,1
6460,0.3,0.3,1.0,1,0.5,0,10
6461,0.1,0.1,1.0,1,0.5,0,10
6462,0.2,0.2,1.0,1,0.5,0,10
6463,0.3,0.3,1.0,1,0.5,0,10
6464,0.2,0.2,1.0,1,0.5,0,10
6465,0.3,0.3,1.0,1,0.5,0,10
6466,0.3,0.3,1.0,1,0.5,0,10
6467,0.0,0.0,1.0,0,0.5,0,10
6468,0.0,0.0,1.0,0,0.5,0,10
6469,0.1,0.1,1.0,1,0.5,0,10
6470,0.17,0.17,1.0,1,0.5,0,100
6471,0.21,0.21,1.0,1,0.5,0,100
6472,0.07,0.07,0.99,1,0.5,0,100
6473,0.12,0.12,1.0,1,0.5,0,100
6474,0.14,0.14,1.0,1,0.5,0,100
6475,0.16,0.16,1.0,1,0.5,0,100
6476,0.09,0.09,1.0,1,0.5,0,100
6477,0.09,0.09,1.0,1,0.5,0,100
6478,0.21,0.21,1.0,1,0.5,0,100
6479,0.16,0.16,1.0,1,0.5,0,100
6480,0.0,0.0,1.0,0,0.5,1,1
6481,1.0,1.0,1.0,1,0.5,1,1
6482,0.0,0.0,1.0,0,0.5,1,1
6483,0.0,0.0,1.0,0,0.5,1,1
6484,0.0,0.0,1.0,0,0.5,1,1
6485,0.0,0.0,1.0,0,0.5,1,1
6486,0.0,0.0,1.0,0,0.5,1,1
6487,0.0,0.0,1.0,0,0.5,1,1
6488,0.0,0.0,1.0,0,0.5,1,1
6489,0.0,0.0,1.0,0,0.5,1,1
6490,0.1,0.1,1.0,1,0.5,1,10
6491,0.2,0.2,1.0,1,0.5,1,10
