,Average score,Additional score,Optimization score,At least one,Length of correlation,Lambda,N
10535,0.04,0.04,1.0,1,0.5,0,50
10536,0.02,0.02,1.0,1,0.5,0,50
10537,0.0,0.0,1.0,0,0.5,0,50
10538,0.04,0.04,1.0,1,0.5,0,50
10539,0.06,0.06,1.0,1,0.5,0,50
10540,0.07,0.07,1.0,1,0.5,0,100
10541,0.04,0.04,1.0,1,0.5,0,100
10542,0.03,0.03,1.0,1,0.5,0,100
10543,0.02,0.02,1.0,1,0.5,0,100
10544,0.04,0.04,1.0,1,0.5,0,100
10545,0.01,0.01,1.0,1,0.5,0,100
10546,0.04,0.04,0.99,1,0.5,0,100
10547,0.04,0.04,1.0,1,0.5,0,100
10548,0.09,0.09,1.0,1,0.5,0,100
10549,0.04,0.04,1.0,1,0.5,0,100
10550,0.0,0.0,1.0,0,0.5,1,1
10551,0.0,0.0,1.0,0,0.5,1,1
10552,0.0,0.0,1.0,0,0.5,1,1
10553,0.0,0.0,1.0,0,0.5,1,1
10554,0.0,0.0,1.0,0,0.5,1,1
10555,0.0,0.0,1.0,0,0.5,1,1
10556,0.0,0.0,1.0,0,0.5,1,1
10557,0.0,0.0,1.0,0,0.5,1,1
10558,1.0,1.0,1.0,1,0.5,1,1
10559,0.0,0.0,1.0,0,0.5,1,1
10560,0.0,0.0,1.0,0,0.5,1,10
10561,0.1,0.1,1.0,1,0.5,1,10
10562,0.0,0.0,1.0,0,0.5,1,10
10563,0.0,0.0,1.0,0,0.5,1,10
10564,0.1,0.1,0.9,1,0.5,1,10
10565,0.1,0.1,1.0,1,0.5,1,10
10566,0.0,0.0,1.0,0,0.5,1,10
10567,0.1,0.1,1.0,1,0.5,1,10
10568,0.0,0.0,0.9,0,0.5,1,10
10569,0.1,0.1,1.0,1,0.5,1,10
10570,0.0,0.0,1.0,0,0.5,1,20
10571,0.1,0.1,1.0,1,0.5,1,20
10572,0.15,0.15,1.0,1,0.5,1,20
10573,0.0,0.0,1.0,0,0.5,1,20
10574,0.05,0.05,1.0,1,0.5,1,20
10575,0.1,0.1,1.0,1,0.5,1,20
10576,0.05,0.05,1.0,1,0.5,1,20
10577,0.0,0.0,1.0,0,0.5,1,20
10578,0.05,0.05,1.0,1,0.5,1,20
10579,0.15,0.15,1.0,1,0.5,1,20
10580,0.04,0.04,0.98,1,0.5,1,50
10581,0.02,0.02,0.98,1,0.5,1,50
10582,0.04,0.04,1.0,1,0.5,1,50
10583,0.08,0.08,1.0,1,0.5,1,50
10584,0.06,0.06,0.94,1,0.5,1,50
10585,0.08,0.08,0.98,1,0.5,1,50
10586,0.12,0.12,0.96,1,0.5,1,50
10587,0.06,0.06,1.0,1,0.5,1,50
10588,0.1,0.1,0.96,1,0.5,1,50
10589,0.0,0.0,1.0,0,0.5,1,50
10590,0.03,0.03,0.99,1,0.5,1,100
10591,0.05,0.05,0.98,1,0.5,1,100
10592,0.08,0.08,0.99,1,0.5,1,100
10593,0.08,0.08,1.0,1,0.5,1,100
10594,0.06,0.06,1.0,1,0.5,1,100
10595,0.04,0.04,0.98,1,0.5,1,100
10596,0.06,0.07,0.99,1,0.5,1,100
10597,0.05,0.05,1.0,1,0.5,1,100
10598,0.15,0.15,1.0,1,0.5,1,100
10599,0.03,0.03,1.0,1,0.5,1,100
10600,0.0,0.0,1.0,0,0.5,10,1
10601,0.0,0.0,1.0,0,0.5,10,1
10602,0.0,0.0,1.0,0,0.5,10,1
10603,1.0,1.0,1.0,1,0.5,10,1
10604,0.0,0.0,0.0,0,0.5,10,1
10605,0.0,0.0,1.0,0,0.5,10,1
10606,1.0,1.0,1.0,1,0.5,10,1
10607,0.0,0.0,1.0,0,0.5,10,1
10608,0.0,0.0,1.0,0,0.5,10,1
10609,0.0,0.0,1.0,0,0.5,10,1
10610,0.1,0.1,1.0,1,0.5,10,10
10611,0.1,0.1,1.0,1,0.5,10,10
10612,0.1,0.1,1.0,1,0.5,10,10
10613,0.1,0.1,1.0,1,0.5,10,10
10614,0.3,0.3,0.9,1,0.5,10,10
10615,0.2,0.2,1.0,1,0.5,10,10
10616,0.1,0.1,1.0,1,0.5,10,10
10617,0.1,0.1,0.9,1,0.5,10,10
10618,0.0,0.0,1.0,0,0.5,10,10
10619,0.1,0.1,1.0,1,0.5,10,10
10620,0.1,0.1,1.0,1,0.5,10,20
10621,0.0,0.0,1.0,0,0.5,10,20
10622,0.25,0.25,1.0,1,0.5,10,20
10623,0.05,0.05,1.0,1,0.5,10,20
10624,0.05,0.05,0.85,1,0.5,10,20
10625,0.05,0.05,1.0,1,0.5,10,20
10626,0.1,0.1,0.95,1,0.5,10,20
10627,0.0,0.0,1.0,0,0.5,10,20
10628,0.05,0.05,0.95,1,0.5,10,20
10629,0.1,0.15,0.95,1,0.5,10,20
10630,0.08,0.08,0.94,1,0.5,10,50
10631,0.1,0.1,1.0,1,0.5,10,50
10632,0.0,0.0,1.0,0,0.5,10,50
10633,0.08,0.08,0.98,1,0.5,10,50
10634,0.16,0.16,0.94,1,0.5,10,50
10635,0.04,0.04,0.98,1,0.5,10,50
10636,0.1,0.1,0.94,1,0.5,10,50
10637,0.06,0.08,0.98,1,0.5,10,50
10638,0.08,0.08,0.9,1,0.5,10,50
10639,0.06,0.06,0.96,1,0.5,10,50
10640,0.09,0.09,0.96,1,0.5,10,100
10641,0.11,0.11,0.98,1,0.5,10,100
10642,0.07,0.07,0.95,1,0.5,10,100
10643,0.06,0.06,0.96,1,0.5,10,100
10644,0.1,0.1,0.96,1,0.5,10,100
10645,0.09,0.09,0.96,1,0.5,10,100
10646,0.07,0.1,0.97,1,0.5,10,100
10647,0.1,0.1,0.95,1,0.5,10,100
10648,0.1,0.11,0.95,1,0.5,10,100
10649,0.1,0.1,0.96,1,0.5,10,100
10650,0.0,0.0,1.0,0,0.5,100,1
10651,0.0,0.0,1.0,0,0.5,100,1
10652,0.0,0.0,1.0,0,0.5,100,1
10653,0.0,0.0,1.0,0,0.5,100,1
10654,0.0,0.0,0.0,0,0.5,100,1
10655,0.0,0.0,1.0,0,0.5,100,1
10656,0.0,0.0,0.0,0,0.5,100,1
10657,0.0,0.0,1.0,0,0.5,100,1
10658,0.0,0.0,1.0,0,0.5,100,1
10659,0.0,0.0,1.0,0,0.5,100,1
10660,0.3,0.3,0.8,1,0.5,100,10
10661,0.3,0.3,1.0,1,0.5,100,10
10662,0.2,0.2,1.0,1,0.5,100,10
10663,0.0,0.0,0.9,0,0.5,100,10
10664,0.2,0.2,0.8,1,0.5,100,10
10665,0.0,0.0,0.9,0,0.5,100,10
10666,0.0,0.0,1.0,0,0.5,100,10
10667,0.1,0.1,0.9,1,0.5,100,10
10668,0.0,0.0,1.0,0,0.5,100,10
10669,0.3,0.3,1.0,1,0.5,100,10
10670,0.05,0.1,0.85,1,0.5,100,20
10671,0.1,0.1,1.0,1,0.5,100,20
10672,0.0,0.0,0.9,0,0.5,100,20
10673,0.05,0.05,0.9,1,0.5,100,20
10674,0.0,0.0,0.9,0,0.5,100,20
10675,0.05,0.05,0.95,1,0.5,100,20
10676,0.1,0.1,0.85,1,0.5,100,20
10677,0.05,0.05,0.95,1,0.5,100,20
10678,0.0,0.0,0.95,0,0.5,100,20
10679,0.1,0.1,0.9,1,0.5,100,20
10680,0.04,0.04,0.82,1,0.5,100,50
10681,0.08,0.08,0.96,1,0.5,100,50
10682,0.0,0.0,0.92,0,0.5,100,50
10683,0.06,0.06,0.9,1,0.5,100,50
10684,0.04,0.04,0.88,1,0.5,100,50
10685,0.04,0.04,0.88,1,0.5,100,50
10686,0.14,0.14,0.92,1,0.5,100,50
10687,0.04,0.04,0.92,1,0.5,100,50
10688,0.02,0.02,0.82,1,0.5,100,50
10689,0.08,0.08,0.84,1,0.5,100,50
10690,0.02,0.03,0.89,1,0.5,100,100
10691,0.06,0.06,0.94,1,0.5,100,100
10692,0.06,0.06,0.95,1,0.5,100,100
10693,0.06,0.07,0.94,1,0.5,100,100
10694,0.06,0.07,0.89,1,0.5,100,100
10695,0.03,0.04,0.86,1,0.5,100,100
10696,0.09,0.12,0.92,1,0.5,100,100
10697,0.07,0.09,0.9,1,0.5,100,100
10698,0.11,0.13,0.86,1,0.5,100,100
10699,0.09,0.11,0.92,1,0.5,100,100
10700,0.0,0.0,1.0,0,0.5,1000,1
10701,0.0,0.0,1.0,0,0.5,1000,1
10702,0.0,0.0,1.0,0,0.5,1000,1
10703,0.0,0.0,1.0,0,0.5,1000,1
10704,0.0,0.0,0.0,0,0.5,1000,1
10705,0.0,0.0,1.0,0,0.5,1000,1
10706,0.0,0.0,1.0,0,0.5,1000,1
10707,0.0,0.0,1.0,0,0.5,1000,1
10708,0.0,0.0,1.0,0,0.5,1000,1
10709,0.0,0.0,1.0,0,0.5,1000,1
10710,0.0,0.0,0.9,0,0.5,1000,10
10711,0.0,0.0,1.0,0,0.5,1000,10
10712,0.0,0.0,1.0,0,0.5,1000,10
10713,0.1,0.1,1.0,1,0.5,1000,10
10714,0.0,0.1,0.7,0,0.5,1000,10
10715,0.0,0.0,0.9,0,0.5,1000,10
10716,0.2,0.3,0.8,1,0.5,1000,10
10717,0.1,0.1,0.9,1,0.5,1000,10
10718,0.1,0.2,0.9,1,0.5,1000,10
10719,0.0,0.0,1.0,0,0.5,1000,10
10720,0.05,0.05,1.0,1,0.5,1000,20
10721,0.2,0.2,0.95,1,0.5,1000,20
10722,0.15,0.15,1.0,1,0.5,1000,20
10723,0.0,0.0,0.85,0,0.5,1000,20
10724,0.05,0.1,0.75,1,0.5,1000,20
10725,0.0,0.0,1.0,0,0.5,1000,20
10726,0.0,0.0,0.9,0,0.5,1000,20
10727,0.0,0.0,0.85,0,0.5,1000,20
10728,0.05,0.05,1.0,1,0.5,1000,20
10729,0.0,0.0,0.95,0,0.5,1000,20
10730,0.08,0.1,0.84,1,0.5,1000,50
10731,0.02,0.02,0.92,1,0.5,1000,50
10732,0.1,0.1,0.94,1,0.5,1000,50
10733,0.1,0.1,0.92,1,0.5,1000,50
10734,0.06,0.08,0.88,1,0.5,1000,50
10735,0.08,0.08,0.94,1,0.5,1000,50
10736,0.1,0.12,0.88,1,0.5,1000,50
10737,0.14,0.18,0.9,1,0.5,1000,50
10738,0.04,0.06,0.92,1,0.5,1000,50
10739,0.06,0.06,0.94,1,0.5,1000,50
10740,0.1,0.12,0.95,1,0.5,1000,100
10741,0.09,0.09,0.91,1,0.5,1000,100
10742,0.04,0.06,0.91,1,0.5,1000,100
10743,0.04,0.05,0.97,1,0.5,1000,100
10744,0.06,0.07,0.9,1,0.5,1000,100
10745,0.05,0.05,0.92,1,0.5,1000,100
10746,0.07,0.07,0.89,1,0.5,1000,100
10747,0.03,0.03,0.91,1,0.5,1000,100
10748,0.08,0.08,0.93,1,0.5,1000,100
10749,0.07,0.07,0.91,1,0.5,1000,100
10750,0.0,0.0,1.0,0,0.5,0,1
10751,0.0,0.0,1.0,0,0.5,0,1
10752,0.0,0.0,1.0,0,0.5,0,1
10753,0.0,0.0,1.0,0,0.5,0,1
10754,0.0,0.0,1.0,0,0.5,0,1
10755,0.0,0.0,1.0,0,0.5,0,1
10756,0.0,0.0,1.0,0,0.5,0,1
10757,0.0,0.0,1.0,0,0.5,0,1
10758,0.0,0.0,1.0,0,0.5,0,1
10759,0.0,0.0,1.0,0,0.5,0,1
10760,0.0,0.0,1.0,0,0.5,0,10
10761,0.3,0.3,1.0,1,0.5,0,10
10762,0.0,0.0,1.0,0,0.5,0,10
10763,0.0,0.0,1.0,0,0.5,0,10
10764,0.0,0.0,1.0,0,0.5,0,10
10765,0.0,0.0,1.0,0,0.5,0,10
10766,0.0,0.0,1.0,0,0.5,0,10
10767,0.0,0.0,1.0,0,0.5,0,10
10768,0.0,0.0,1.0,0,0.5,0,10
10769,0.0,0.0,1.0,0,0.5,0,10
10770,0.0,0.0,1.0,0,0.5,0,20
10771,0.05,0.05,1.0,1,0.5,0,20
10772,0.05,0.05,1.0,1,0.5,0,20
10773,0.05,0.05,1.0,1,0.5,0,20
10774,0.05,0.05,1.0,1,0.5,0,20
10775,0.0,0.0,1.0,0,0.5,0,20
10776,0.05,0.05,1.0,1,0.5,0,20
10777,0.0,0.0,1.0,0,0.5,0,20
10778,0.0,0.0,1.0,0,0.5,0,20
10779,0.0,0.0,1.0,0,0.5,0,20
10780,0.02,0.02,1.0,1,0.5,0,50
10781,0.02,0.02,1.0,1,0.5,0,50
10782,0.0,0.0,1.0,0,0.5,0,50
10783,0.06,0.06,1.0,1,0.5,0,50
10784,0.04,0.04,1.0,1,0.5,0,50
10785,0.06,0.06,1.0,1,0.5,0,50
10786,0.04,0.04,0.98,1,0.5,0,50
10787,0.06,0.06,1.0,1,0.5,0,50
10788,0.04,0.04,1.0,1,0.5,0,50
10789,0.06,0.06,1.0,1,0.5,0,50
10790,0.02,0.02,1.0,1,0.5,0,100
10791,0.06,0.06,1.0,1,0.5,0,100
10792,0.03,0.03,1.0,1,0.5,0,100
10793,0.05,0.05,1.0,1,0.5,0,100
10794,0.05,0.05,1.0,1,0.5,0,100
10795,0.02,0.02,1.0,1,0.5,0,100
10796,0.02,0.02,0.98,1,0.5,0,100
10797,0.04,0.04,1.0,1,0.5,0,100
10798,0.03,0.03,1.0,1,0.5,0,100
10799,0.04,0.04,1.0,1,0.5,0,100
10800,0.0,0.0,1.0,0,0.5,1,1
10801,0.0,0.0,1.0,0,0.5,1,1
10802,0.0,0.0,1.0,0,0.5,1,1
10803,0.0,0.0,1.0,0,0.5,1,1
10804,0.0,0.0,1.0,0,0.5,1,1
10805,0.0,0.0,1.0,0,0.5,1,1
10806,0.0,0.0,1.0,0,0.5,1,1
10807,0.0,0.0,1.0,0,0.5,1,1
10808,0.0,0.0,1.0,0,0.5,1,1
10809,0.0,0.0,1.0,0,0.5,1,1
10810,0.0,0.0,1.0,0,0.5,1,10
10811,0.1,0.1,1.0,1,0.5,1,10
10812,0.0,0.0,1.0,0,0.5,1,10
10813,0.0,0.0,1.0,0,0.5,1,10
10814,0.0,0.0,0.9,0,0.5,1,10
10815,0.0,0.0,1.0,0,0.5,1,10
10816,0.0,0.0,1.0,0,0.5,1,10
10817,0.0,0.0,1.0,0,0.5,1,10
10818,0.0,0.0,1.0,0,0.5,1,10
10819,0.0,0.0,1.0,0,0.5,1,10
10820,0.0,0.0,1.0,0,0.5,1,20
10821,0.0,0.0,1.0,0,0.5,1,20
10822,0.0,0.0,1.0,0,0.5,1,20
10823,0.0,0.0,1.0,0,0.5,1,20
10824,0.0,0.0,1.0,0,0.5,1,20
10825,0.0,0.0,1.0,0,0.5,1,20
10826,0.05,0.05,1.0,1,0.5,1,20
10827,0.0,0.0,1.0,0,0.5,1,20
10828,0.0,0.0,0.95,0,0.5,1,20
10829,0.0,0.0,1.0,0,0.5,1,20
10830,0.02,0.02,1.0,1,0.5,1,50
10831,0.02,0.02,0.98,1,0.5,1,50
10832,0.04,0.04,0.98,1,0.5,1,50
10833,0.02,0.02,1.0,1,0.5,1,50
10834,0.02,0.02,0.98,1,0.5,1,50
10835,0.02,0.02,0.94,1,0.5,1,50
10836,0.0,0.0,0.96,0,0.5,1,50
10837,0.08,0.08,0.98,1,0.5,1,50
10838,0.02,0.02,1.0,1,0.5,1,50
10839,0.02,0.02,0.96,1,0.5,1,50
10840,0.02,0.02,0.97,1,0.5,1,100
10841,0.05,0.05,0.98,1,0.5,1,100
10842,0.03,0.03,0.98,1,0.5,1,100
10843,0.02,0.02,1.0,1,0.5,1,100
10844,0.02,0.02,0.98,1,0.5,1,100
10845,0.0,0.0,1.0,0,0.5,1,100
10846,0.01,0.01,0.98,1,0.5,1,100
10847,0.02,0.02,1.0,1,0.5,1,100
10848,0.02,0.02,0.99,1,0.5,1,100
10849,0.03,0.03,0.99,1,0.5,1,100
10850,0.0,0.0,1.0,0,0.5,10,1
10851,0.0,0.0,1.0,0,0.5,10,1
10852,0.0,0.0,1.0,0,0.5,10,1
10853,0.0,0.0,1.0,0,0.5,10,1
10854,0.0,0.0,1.0,0,0.5,10,1
10855,0.0,0.0,1.0,0,0.5,10,1
10856,0.0,0.0,1.0,0,0.5,10,1
10857,0.0,0.0,1.0,0,0.5,10,1
10858,0.0,0.0,0.0,0,0.5,10,1
10859,0.0,0.0,1.0,0,0.5,10,1
10860,0.0,0.0,1.0,0,0.5,10,10
10861,0.0,0.0,1.0,0,0.5,10,10
10862,0.0,0.0,1.0,0,0.5,10,10
10863,0.0,0.0,1.0,0,0.5,10,10
10864,0.0,0.0,0.9,0,0.5,10,10
10865,0.0,0.0,1.0,0,0.5,10,10
10866,0.0,0.0,1.0,0,0.5,10,10
10867,0.1,0.1,1.0,1,0.5,10,10
10868,0.0,0.0,0.9,0,0.5,10,10
10869,0.0,0.0,1.0,0,0.5,10,10
10870,0.0,0.0,1.0,0,0.5,10,20
10871,0.0,0.0,1.0,0,0.5,10,20
10872,0.0,0.0,1.0,0,0.5,10,20
10873,0.0,0.0,1.0,0,0.5,10,20
10874,0.05,0.05,0.9,1,0.5,10,20
10875,0.0,0.0,1.0,0,0.5,10,20
10876,0.0,0.0,1.0,0,0.5,10,20
10877,0.0,0.0,0.95,0,0.5,10,20
10878,0.05,0.05,0.9,1,0.5,10,20
10879,0.0,0.0,1.0,0,0.5,10,20
10880,0.04,0.04,0.98,1,0.5,10,50
10881,0.0,0.0,0.96,0,0.5,10,50
10882,0.0,0.0,0.98,0,0.5,10,50
10883,0.0,0.0,1.0,0,0.5,10,50
10884,0.04,0.04,0.96,1,0.5,10,50
10885,0.02,0.02,0.96,1,0.5,10,50
10886,0.02,0.04,0.92,1,0.5,10,50
10887,0.02,0.02,0.98,1,0.5,10,50
10888,0.02,0.02,0.94,1,0.5,10,50
10889,0.0,0.0,0.94,0,0.5,10,50
10890,0.01,0.01,0.97,1,0.5,10,100
10891,0.0,0.0,0.95,0,0.5,10,100
10892,0.02,0.02,0.97,1,0.5,10,100
10893,0.01,0.01,0.97,1,0.5,10,100
10894,0.01,0.01,0.97,1,0.5,10,100
10895,0.03,0.03,0.91,1,0.5,10,100
10896,0.01,0.01,0.95,1,0.5,10,100
10897,0.0,0.0,0.98,0,0.5,10,100
10898,0.02,0.02,0.95,1,0.5,10,100
10899,0.02,0.02,0.97,1,0.5,10,100
10900,0.0,0.0,1.0,0,0.5,100,1
10901,0.0,0.0,1.0,0,0.5,100,1
10902,0.0,0.0,0.0,0,0.5,100,1
10903,0.0,0.0,1.0,0,0.5,100,1
10904,0.0,0.0,0.0,0,0.5,100,1
10905,0.0,0.0,1.0,0,0.5,100,1
10906,0.0,0.0,1.0,0,0.5,100,1
10907,0.0,0.0,1.0,0,0.5,100,1
10908,0.0,0.0,1.0,0,0.5,100,1
10909,0.0,0.0,1.0,0,0.5,100,1
10910,0.0,0.0,0.9,0,0.5,100,10
10911,0.0,0.0,1.0,0,0.5,100,10
10912,0.0,0.0,1.0,0,0.5,100,10
10913,0.0,0.0,1.0,0,0.5,100,10
10914,0.0,0.0,0.8,0,0.5,100,10
10915,0.0,0.0,0.9,0,0.5,100,10
10916,0.0,0.0,1.0,0,0.5,100,10
10917,0.0,0.0,0.9,0,0.5,100,10
10918,0.0,0.0,0.9,0,0.5,100,10
10919,0.0,0.1,0.8,0,0.5,100,10
10920,0.0,0.0,0.95,0,0.5,100,20
10921,0.0,0.0,0.85,0,0.5,100,20
10922,0.0,0.0,1.0,0,0.5,100,20
10923,0.0,0.0,0.8,0,0.5,100,20
10924,0.0,0.0,0.8,0,0.5,100,20
10925,0.0,0.0,0.9,0,0.5,100,20
10926,0.0,0.0,0.95,0,0.5,100,20
10927,0.0,0.0,0.85,0,0.5,100,20
10928,0.0,0.0,0.8,0,0.5,100,20
10929,0.0,0.0,0.85,0,0.5,100,20
10930,0.0,0.0,0.86,0,0.5,100,50
10931,0.0,0.0,0.86,0,0.5,100,50
10932,0.02,0.02,0.96,1,0.5,100,50
10933,0.0,0.02,0.88,0,0.5,100,50
10934,0.0,0.0,0.86,0,0.5,100,50
10935,0.0,0.02,0.88,0,0.5,100,50
10936,0.02,0.02,0.9,1,0.5,100,50
10937,0.02,0.02,0.98,1,0.5,100,50
10938,0.0,0.0,0.86,0,0.5,100,50
10939,0.0,0.0,0.92,0,0.5,100,50
10940,0.03,0.04,0.89,1,0.5,100,100
10941,0.02,0.02,0.9,1,0.5,100,100
10942,0.02,0.04,0.88,1,0.5,100,100
10943,0.03,0.03,0.92,1,0.5,100,100
10944,0.0,0.01,0.86,0,0.5,100,100
10945,0.01,0.01,0.89,1,0.5,100,100
10946,0.02,0.02,0.85,1,0.5,100,100
10947,0.0,0.0,0.94,0,0.5,100,100
10948,0.0,0.0,0.85,0,0.5,100,100
10949,0.01,0.01,0.89,1,0.5,100,100
10950,0.0,0.0,1.0,0,0.5,1000,1
10951,0.0,0.0,1.0,0,0.5,1000,1
10952,0.0,0.0,1.0,0,0.5,1000,1
10953,0.0,0.0,1.0,0,0.5,1000,1
10954,0.0,0.0,0.0,0,0.5,1000,1
10955,0.0,1.0,0.0,0,0.5,1000,1
10956,0.0,0.0,1.0,0,0.5,1000,1
10957,0.0,0.0,1.0,0,0.5,1000,1
10958,0.0,0.0,1.0,0,0.5,1000,1
10959,0.0,0.0,1.0,0,0.5,1000,1
10960,0.0,0.0,0.8,0,0.5,1000,10
10961,0.0,0.0,1.0,0,0.5,1000,10
10962,0.0,0.0,1.0,0,0.5,1000,10
10963,0.0,0.0,0.9,0,0.5,1000,10
10964,0.0,0.0,0.7,0,0.5,1000,10
10965,0.0,0.0,0.9,0,0.5,1000,10
10966,0.1,0.1,1.0,1,0.5,1000,10
10967,0.0,0.0,1.0,0,0.5,1000,10
10968,0.0,0.0,0.8,0,0.5,1000,10
10969,0.0,0.0,0.9,0,0.5,1000,10
10970,0.0,0.0,0.9,0,0.5,1000,20
10971,0.0,0.0,1.0,0,0.5,1000,20
10972,0.05,0.05,0.95,1,0.5,1000,20
10973,0.05,0.05,0.95,1,0.5,1000,20
10974,0.1,0.1,0.85,1,0.5,1000,20
10975,0.0,0.0,0.95,0,0.5,1000,20
10976,0.0,0.0,0.9,0,0.5,1000,20
10977,0.05,0.05,0.95,1,0.5,1000,20
10978,0.0,0.0,0.95,0,0.5,1000,20
10979,0.0,0.0,0.95,0,0.5,1000,20
10980,0.04,0.04,0.92,1,0.5,1000,50
10981,0.04,0.06,0.9,1,0.5,1000,50
10982,0.02,0.02,0.96,1,0.5,1000,50
10983,0.0,0.0,0.9,0,0.5,1000,50
10984,0.02,0.02,0.88,1,0.5,1000,50
10985,0.02,0.02,0.94,1,0.5,1000,50
10986,0.02,0.02,0.84,1,0.5,1000,50
10987,0.0,0.0,0.96,0,0.5,1000,50
10988,0.02,0.04,0.88,1,0.5,1000,50
10989,0.02,0.02,0.82,1,0.5,1000,50
10990,0.03,0.03,0.9,1,0.5,1000,100
10991,0.03,0.03,0.91,1,0.5,1000,100
10992,0.01,0.02,0.87,1,0.5,1000,100
10993,0.01,0.01,0.94,1,0.5,1000,100
10994,0.01,0.01,0.92,1,0.5,1000,100
10995,0.0,0.01,0.86,0,0.5,1000,100
10996,0.01,0.03,0.92,1,0.5,1000,100
10997,0.02,0.02,0.91,1,0.5,1000,100
10998,0.02,0.02,0.88,1,0.5,1000,100
10999,0.0,0.0,0.93,0,0.5,1000,100
11000,0.0,0.0,1.0,0,0.5,0,1
11001,0.0,0.0,1.0,0,0.5,0,1
11002,0.0,0.0,1.0,0,0.5,0,1
11003,0.0,0.0,1.0,0,0.5,0,1
11004,0.0,0.0,1.0,0,0.5,0,1
11005,0.0,0.0,1.0,0,0.5,0,1
11006,0.0,0.0,1.0,0,0.5,0,1
11007,0.0,0.0,1.0,0,0.5,0,1
11008,0.0,0.0,1.0,0,0.5,0,1
11009,0.0,0.0,1.0,0,0.5,0,1
11010,0.0,0.0,1.0,0,0.5,0,10
11011,0.0,0.0,1.0,0,0.5,0,10
11012,0.0,0.0,1.0,0,0.5,0,10
11013,0.0,0.0,1.0,0,0.5,0,10
11014,0.0,0.0,1.0,0,0.5,0,10
11015,0.0,0.0,1.0,0,0.5,0,10
11016,0.0,0.0,1.0,0,0.5,0,10
11017,0.0,0.0,1.0,0,0.5,0,10
11018,0.0,0.0,1.0,0,0.5,0,10
11019,0.0,0.0,1.0,0,0.5,0,10
11020,0.0,0.0,1.0,0,0.5,0,20
11021,0.0,0.0,1.0,0,0.5,0,20
11022,0.0,0.0,1.0,0,0.5,0,20
11023,0.0,0.0,1.0,0,0.5,0,20
11024,0.0,0.0,1.0,0,0.5,0,20
11025,0.0,0.0,1.0,0,0.5,0,20
11026,0.0,0.0,0.95,0,0.5,0,20
11027,0.0,0.0,1.0,0,0.5,0,20
11028,0.0,0.0,1.0,0,0.5,0,20
11029,0.0,0.0,1.0,0,0.5,0,20
11030,0.0,0.0,1.0,0,0.5,0,50
11031,0.0,0.0,1.0,0,0.5,0,50
11032,0.0,0.0,1.0,0,0.5,0,50
11033,0.02,0.02,1.0,1,0.5,0,50
11034,0.0,0.0,1.0,0,0.5,0,50
11035,0.0,0.0,1.0,0,0.5,0,50
11036,0.0,0.0,0.98,0,0.5,0,50
11037,0.0,0.0,1.0,0,0.5,0,50
11038,0.0,0.0,1.0,0,0.5,0,50
11039,0.0,0.0,1.0,0,0.5,0,50
11040,0.0,0.0,1.0,0,0.5,0,100
11041,0.0,0.0,1.0,0,0.5,0,100
11042,0.0,0.0,1.0,0,0.5,0,100
11043,0.0,0.0,1.0,0,0.5,0,100
11044,0.0,0.0,1.0,0,0.5,0,100
11045,0.0,0.0,1.0,0,0.5,0,100
11046,0.0,0.0,0.99,0,0.5,0,100
11047,0.0,0.0,1.0,0,0.5,0,100
11048,0.0,0.0,1.0,0,0.5,0,100
11049,0.01,0.01,1.0,1,0.5,0,100
11050,0.0,0.0,1.0,0,0.5,1,1
11051,0.0,0.0,1.0,0,0.5,1,1
11052,0.0,0.0,1.0,0,0.5,1,1
11053,0.0,0.0,1.0,0,0.5,1,1
11054,0.0,0.0,1.0,0,0.5,1,1
11055,0.0,0.0,1.0,0,0.5,1,1
11056,0.0,0.0,1.0,0,0.5,1,1
11057,0.0,0.0,1.0,0,0.5,1,1
11058,0.0,0.0,1.0,0,0.5,1,1
11059,0.0,0.0,1.0,0,0.5,1,1
11060,0.0,0.0,1.0,0,0.5,1,10
11061,0.0,0.0,1.0,0,0.5,1,10
11062,0.0,0.0,1.0,0,0.5,1,10
11063,0.0,0.0,1.0,0,0.5,1,10
11064,0.0,0.0,1.0,0,0.5,1,10
11065,0.0,0.0,1.0,0,0.5,1,10
11066,0.0,0.0,1.0,0,0.5,1,10
11067,0.0,0.0,1.0,0,0.5,1,10
11068,0.0,0.0,1.0,0,0.5,1,10
11069,0.0,0.0,1.0,0,0.5,1,10
11070,0.0,0.0,0.95,0,0.5,1,20
11071,0.0,0.0,1.0,0,0.5,1,20
11072,0.0,0.0,1.0,0,0.5,1,20
11073,0.0,0.0,1.0,0,0.5,1,20
11074,0.0,0.0,0.95,0,0.5,1,20
11075,0.0,0.0,1.0,0,0.5,1,20
11076,0.0,0.0,0.95,0,0.5,1,20
11077,0.0,0.0,1.0,0,0.5,1,20
11078,0.0,0.0,1.0,0,0.5,1,20
11079,0.0,0.0,1.0,0,0.5,1,20
11080,0.02,0.02,0.98,1,0.5,1,50
11081,0.0,0.0,1.0,0,0.5,1,50
11082,0.0,0.0,1.0,0,0.5,1,50
11083,0.0,0.0,1.0,0,0.5,1,50
11084,0.0,0.0,0.98,0,0.5,1,50
11085,0.02,0.02,0.98,1,0.5,1,50
11086,0.02,0.02,1.0,1,0.5,1,50
11087,0.0,0.0,1.0,0,0.5,1,50
11088,0.0,0.0,1.0,0,0.5,1,50
